TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:29:432,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:29:532,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:29:632,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:29:732,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:29:832,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:29:932,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:30:032,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:30:132,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:30:232,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:30:332,0.23,-0.18,1.00,-0.10,0.01,-0.02
00:00:30:432,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:30:532,0.23,-0.18,1.00,-0.09,0.00,-0.02
